Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return
336,EXPE,Consumer Cyclical,-38.8,50.3,-12.9,-0.6,-7.2,-2.1,7.6,22.6,30.4,16.4,6.3,-38.8,18.5,-95.4,1.7,0.0,-59.1,88.2,294.0,318.5,365.0,328.0,76,402.7,53,38.300000000000004
337,AEE,Utilities,-45.0,29.8,-0.2,3.9,6.8,7.0,2.7,9.6,2.2,-11.2,-29.4,-45.0,38.4,-79.9,1.7,0.0,-115.1,82.1,307.5,333.0,365.0,369.0,55,403.7,5,-7.3999999999999915
338,HD,Consumer Cyclical,-47.4,9.2,-0.6,-3.7,-0.5,-5.0,-11.1,-18.5,-25.9,-36.2,-44.8,-47.4,61.9,-58.1,2.0,0.0,-53.2,79.6,312.0,337.0,365.0,319.0,75,405.4,-3,-17.6
339,FOX,Communication Services,-13.4,43.3,0.3,-6.0,-9.8,-8.7,-9.2,8.5,12.7,4.9,-13.4,-13.4,4.0,-76.2,1.3,0.0,-52.4,63.9,356.5,253.0,365.0,317.0,84,405.7,17,12.300000000000004
340,XEL,Utilities,-41.6,34.9,0.2,4.7,6.1,5.3,4.6,14.9,6.8,-8.0,-27.5,-41.6,41.3,-85.6,1.4,0.0,-96.4,85.4,298.0,323.0,365.0,359.0,65,405.8,7,0.09999999999999432
341,160580.KS,Korea ETF (My Portfolio),-38.4,36.9,3.9,-0.7,5.9,13.5,12.6,11.1,3.5,-7.6,-12.3,-38.4,32.3,-78.9,2.2,0.0,-76.5,94.7,271.0,317.0,365.0,342.0,80,407.4,9,0.0
342,FFIV,Technology,-47.5,33.5,2.7,6.4,11.4,4.4,-4.8,4.1,9.1,-1.2,-13.5,-47.5,27.0,-84.3,1.4,0.0,-81.6,79.5,313.0,338.0,365.0,346.0,68,409.6,26,15.100000000000009
343,LNT,Utilities,-35.9,32.0,0.7,4.7,7.5,8.3,6.0,11.0,6.1,-4.6,-20.2,-35.9,29.7,-66.2,1.8,0.0,-93.6,91.1,285.0,308.0,365.0,358.0,75,409.8,5,-3.0999999999999943
344,EXR,Real Estate,-52.7,16.2,0.3,3.4,8.2,6.7,-2.5,-12.0,-21.6,-41.6,-46.6,-52.7,95.9,-81.0,2.1,0.0,-106.6,74.3,330.0,354.0,365.0,365.0,54,409.8,1,-13.299999999999997
345,TTWO,Communication Services,-28.7,13.2,-1.0,-1.4,-9.1,-12.9,-17.2,-6.7,-8.7,-17.0,-36.6,-28.7,120.1,-50.9,1.4,0.0,-84.3,98.3,267.0,289.0,365.0,352.0,85,410.0,-6,-12.200000000000003
346,NXPI,Technology,-58.5,8.9,-3.8,-8.7,-5.2,-7.4,-10.1,-24.1,-34.1,-43.7,-43.5,-58.5,56.6,-69.4,1.7,0.0,-39.5,68.5,343.5,367.5,365.0,301.5,75,410.8,-14,-22.8
347,PNW,Utilities,-44.9,38.5,0.0,6.5,10.7,12.0,6.1,7.2,0.8,-0.2,-17.3,-44.9,15.7,-82.2,1.8,0.0,-72.4,82.1,307.5,332.0,365.0,339.0,75,411.5,-3,-2.8000000000000114
348,NWS,Communication Services,-58.5,13.6,2.9,-3.7,-5.2,-10.5,-20.1,-24.6,-25.6,-31.2,-31.1,-58.5,36.0,-72.9,1.7,0.0,-41.2,68.5,343.5,367.5,365.0,304.0,75,411.8,19,32.8
349,TYL,Technology,-100.7,12.8,-1.4,-0.4,-11.4,-20.6,-36.4,-47.1,-55.2,-68.9,-85.5,-100.7,77.0,-126.4,2.1,0.0,28.0,26.3,450.0,465.0,365.0,181.0,85,413.4,-9,1.3000000000000007
350,JOBY,Theme (User Picks),-5.6,22.3,2.4,-2.4,-13.9,-25.0,-9.3,19.0,13.9,1.8,,-5.6,149.0,-87.6,1.6,0.0,-113.4,47.0,399.0,236.0,365.0,367.5,69,416.0,14,11.0
351,KIM,Real Estate,-54.0,30.6,-1.1,5.8,11.0,10.9,8.1,4.9,-1.8,-15.4,-18.4,-54.0,15.2,-83.9,1.9,0.0,-110.3,73.0,334.0,359.0,365.0,366.0,58,416.0,2,-2.0
352,VMC,Basic Materials,-36.3,9.3,-13.5,-9.0,-7.0,-8.1,-8.7,-14.2,-18.1,-16.2,-18.0,-36.3,23.2,-42.1,1.4,0.0,-82.4,90.7,286.0,309.0,365.0,348.0,85,416.2,-41,-64.4
353,HPE,Technology,-39.2,26.5,-1.8,-0.1,-3.4,-7.2,-1.5,-3.3,-7.6,-6.7,-9.4,-39.2,35.0,-67.1,1.6,0.0,-75.6,87.8,295.0,320.0,365.0,341.0,85,417.4,-19,-12.999999999999993
354,PSA,Real Estate,-56.9,24.6,0.8,6.9,11.7,9.1,0.3,-7.3,-17.5,-29.8,-33.8,-56.9,40.3,-88.1,2.3,0.0,-97.4,70.1,339.0,364.0,365.0,360.0,61,418.6,5,-0.5
355,GL,Financials,-54.2,50.7,0.7,1.9,3.8,3.2,1.1,10.2,-3.5,-11.4,-26.7,-54.2,15.6,-125.1,1.2,0.0,-56.4,72.8,335.0,360.0,365.0,323.0,78,419.2,0,-1.6000000000000014
356,CTRA,Energy,-48.4,35.8,-1.9,4.1,9.4,16.2,11.4,4.4,-8.6,-4.2,-5.3,-48.4,47.1,-103.3,1.6,0.0,-79.0,78.7,316.5,340.5,365.0,345.0,78,420.4,1,-4.799999999999997
357,IVZ,Financials,-50.2,48.7,-3.7,-7.3,-4.8,1.0,21.4,31.8,29.5,8.5,9.3,-50.2,8.3,-104.9,2.2,0.0,-84.0,76.8,325.0,349.0,365.0,351.0,73,421.2,-11,-15.599999999999994
358,O,Real Estate,-49.8,29.9,1.5,3.8,10.9,12.5,10.9,9.6,0.1,-14.1,-30.7,-49.8,32.7,-84.4,2.4,0.0,-123.1,77.3,322.0,347.5,365.0,376.0,65,422.3,2,-2.299999999999997
359,TMO,Healthcare,-58.7,9.8,-2.5,-7.1,-10.4,-9.1,-6.8,-21.6,-36.2,-54.6,-65.7,-58.7,112.5,-77.0,2.2,0.0,-92.7,68.3,345.0,369.0,365.0,357.0,65,423.6,-5,-14.200000000000003
360,ALB,Basic Materials,-44.1,30.2,1.3,-2.9,10.9,43.9,92.9,72.3,31.3,-16.1,-12.3,-44.1,194.3,-146.7,3.3,0.0,-215.4,82.9,304.0,329.0,365.0,413.0,60,424.8,11,7.799999999999983
361,UAL,Industrials,-61.6,37.0,-4.1,-10.9,-12.3,-10.7,-5.5,13.0,21.7,24.0,-1.2,-61.6,37.9,-119.5,1.2,0.0,-101.0,65.4,353.5,375.5,365.0,362.0,64,427.6,-24,-29.599999999999994
362,CMS,Utilities,-48.0,20.8,-0.3,4.1,5.7,5.6,1.0,4.0,0.6,-8.8,-28.3,-48.0,38.9,-70.3,2.1,0.0,-176.0,79.0,314.0,339.0,365.0,398.0,65,427.8,-1,-20.30000000000001
363,AIG,Financials,-53.3,29.6,-3.3,2.3,-0.2,-1.8,-10.0,-13.6,-16.4,-16.2,-10.8,-53.3,9.9,-79.1,1.7,0.0,-57.1,73.8,331.0,356.0,365.0,325.0,90,430.4,-1,-4.0
364,PEG,Utilities,-48.8,21.3,0.1,0.7,2.2,1.5,-5.1,-9.1,-10.5,-15.4,-28.9,-48.8,16.1,-65.9,1.9,0.0,-92.6,78.2,320.0,344.5,365.0,356.0,84,432.3,9,9.0
365,CHD,Consumer Defensive,-63.2,27.2,2.4,3.1,12.5,12.8,1.7,-10.6,-22.7,-32.5,-50.2,-63.2,46.1,-103.4,2.8,0.0,-85.9,63.8,358.0,380.0,365.0,353.0,71,432.8,-2,-6.900000000000006
366,MTB,Financials,-44.5,27.6,-8.8,-4.5,0.5,2.5,0.7,2.0,5.8,-4.9,-13.7,-44.5,29.4,-72.2,1.5,0.0,-101.5,82.5,306.0,331.0,365.0,363.0,90,435.6,-25,-38.5
367,HBAN,Financials,-44.4,17.5,-7.1,-4.9,-4.8,-5.1,-8.2,-9.2,-5.7,-13.8,-20.5,-44.4,27.8,-61.8,1.4,0.0,-123.8,82.6,305.0,330.0,365.0,377.0,85,435.8,-16,-49.7
368,ADSK,Technology,-60.7,11.5,-2.4,3.5,-5.8,-12.1,-18.9,-22.9,-29.8,-45.3,-64.8,-60.7,136.2,-86.0,1.6,0.0,-82.5,66.3,350.0,372.0,365.0,349.0,80,437.0,8,4.099999999999994
369,ECL,Basic Materials,-49.2,19.8,-1.9,-2.7,1.5,2.3,-2.4,-4.2,-2.9,-7.1,-30.2,-49.2,35.5,-69.8,1.9,0.0,-149.0,77.8,321.0,346.0,365.0,384.0,79,439.0,-42,-61.2
370,REGN,Healthcare,-72.7,26.2,1.8,3.2,2.5,12.0,15.2,-11.4,-29.3,-37.1,-43.7,-72.7,50.6,-115.7,2.8,0.0,-78.5,54.3,386.5,405.5,365.0,343.0,71,439.6,5,-4.099999999999994
371,TXT,Industrials,-59.9,24.2,-4.6,1.1,5.5,7.7,7.9,-4.2,-15.1,-24.0,-22.6,-59.9,27.7,-89.6,1.8,0.0,-133.4,67.1,347.5,370.0,365.0,381.0,71,439.9,-19,-45.7
372,VZ,Communication Services,-57.5,38.6,-0.1,9.2,17.1,18.8,14.0,15.1,15.6,3.5,-23.7,-57.5,16.2,-103.2,2.3,0.0,-105.3,69.5,342.0,365.0,365.0,364.0,80,440.0,9,3.799999999999997
373,SBUX,Consumer Cyclical,-63.1,28.3,3.2,9.3,15.9,18.9,11.1,7.5,-8.8,-25.7,-45.0,-63.1,47.2,-105.9,2.0,0.0,-142.7,63.9,356.5,379.0,365.0,383.0,68,441.3,25,49.70000000000002
374,KEY,Financials,-47.1,30.6,-3.1,-4.7,-1.4,1.9,4.4,6.2,16.2,-6.6,-16.6,-47.1,40.9,-88.1,1.4,0.0,-113.4,79.9,311.0,336.0,365.0,367.5,93,442.4,-8,-20.80000000000001
375,BMY,Healthcare,-70.2,39.5,0.0,4.5,12.9,21.9,20.4,23.0,7.4,-14.1,-30.7,-70.2,16.3,-125.8,1.9,0.0,-122.2,56.9,378.0,398.0,365.0,375.0,65,443.2,3,-6.1000000000000085
376,EA,Communication Services,-48.7,39.8,0.6,0.7,-0.2,1.2,10.7,13.9,8.3,-3.1,-19.6,-48.7,40.5,-106.9,1.5,0.0,-88.4,78.4,318.0,343.0,365.0,354.0,98,444.8,8,-0.20000000000000284
377,F,Consumer Cyclical,-50.3,21.8,0.1,-8.9,-5.7,-1.3,5.9,3.2,-10.3,-23.1,-14.9,-50.3,98.7,-91.2,1.7,0.0,-172.9,76.7,326.0,350.0,365.0,396.0,79,445.6,-7,-28.099999999999994
378,MCHP,Technology,-72.7,19.6,-2.6,-11.5,0.7,0.8,1.8,-16.1,-35.7,-50.3,-60.7,-72.7,64.3,-105.7,2.1,0.0,-121.9,54.3,386.5,405.5,365.0,374.0,66,447.0,-13,-33.900000000000006
379,PG,Consumer Defensive,-63.5,19.4,2.9,-0.2,3.8,2.5,-6.4,-14.7,-24.9,-34.2,-49.5,-63.5,37.7,-87.3,2.4,0.0,-120.2,63.5,359.0,381.0,365.0,373.0,79,449.2,4,1.5999999999999943
380,REG,Real Estate,-63.6,28.0,-0.9,4.8,8.8,9.0,2.4,0.2,-7.7,-18.5,-26.3,-63.6,11.8,-92.4,2.1,0.0,-132.1,63.4,360.0,382.0,365.0,380.0,78,451.4,6,-2.5
381,SRE,Utilities,-53.4,23.3,-0.4,3.4,3.8,4.2,6.9,2.1,-6.7,-15.0,-31.7,-53.4,21.9,-75.7,1.7,0.0,-151.8,73.7,332.0,357.0,365.0,386.5,88,453.4,6,-16.100000000000023
382,EIX,Utilities,-75.6,31.7,0.9,6.3,14.4,20.2,20.0,-0.5,-14.8,-21.5,-37.8,-75.6,15.5,-117.3,2.3,0.0,-117.3,51.4,394.0,414.0,365.0,370.0,71,453.6,-3,-19.39999999999999
383,LH,Healthcare,-55.3,22.1,-3.4,-2.0,1.5,0.3,-2.8,-1.8,-9.8,-24.4,-32.6,-55.3,17.6,-75.5,1.5,0.0,-155.8,71.7,336.0,361.0,365.0,388.0,89,456.6,-11,-40.70000000000002
384,ADM,Consumer Defensive,-65.1,21.8,4.1,3.5,10.8,11.7,18.6,10.5,-13.1,-35.2,-40.4,-65.1,93.3,-108.6,1.7,0.0,-228.4,62.0,362.0,384.0,365.0,416.0,68,456.6,23,30.99999999999997
385,SW,Basic Materials,-69.9,21.5,-3.5,-1.5,7.1,4.0,-5.7,-15.7,-20.0,-33.7,-45.7,-69.9,51.9,-102.8,2.1,0.0,-125.2,57.1,376.0,396.0,365.0,378.0,79,457.6,-8,-26.900000000000006
386,CRM,Technology,-97.0,6.2,-1.3,-2.3,-11.6,-17.0,-29.1,-42.2,-51.9,-61.8,-83.0,-97.0,111.0,-110.4,2.6,0.0,-61.0,30.0,442.0,458.0,365.0,329.5,75,459.8,9,-7.0
387,DPZ,Consumer Cyclical,-69.0,8.1,0.3,0.3,-1.9,-4.5,-16.0,-24.6,-30.4,-45.6,-62.0,-69.0,80.2,-81.9,2.5,0.0,-214.4,58.1,372.0,393.0,365.0,412.0,70,460.8,5,-37.80000000000001
388,ABT,Healthcare,-66.4,9.0,0.5,-0.2,-6.2,-10.8,-20.5,-22.8,-32.2,-48.2,-65.6,-66.4,74.9,-79.9,2.3,0.0,-206.8,60.6,365.0,387.0,365.0,410.0,75,462.4,-3,-47.5
389,WTW,Financials,-61.3,11.3,-5.3,-5.3,-7.8,-10.2,-16.8,-19.4,-23.3,-30.1,-45.2,-61.3,22.9,-71.7,2.1,0.0,-179.8,65.8,351.0,373.0,365.0,401.0,85,463.2,-7,-75.60000000000001
390,PEP,Consumer Defensive,-68.6,24.4,1.3,1.4,6.6,9.0,9.0,-1.3,-17.4,-29.8,-45.2,-68.6,21.3,-97.1,2.8,0.0,-164.9,58.4,370.0,392.0,365.0,392.0,81,463.2,14,-4.400000000000006
391,CPAY,Financials,-79.0,23.1,2.2,4.6,7.6,9.4,-3.2,-11.0,-16.6,-23.6,-51.1,-79.0,47.1,-116.3,1.8,0.0,-158.4,48.1,397.0,416.0,365.0,389.0,74,465.2,14,-8.0
392,ED,Utilities,-67.4,23.2,1.9,3.4,8.3,10.1,1.7,-0.8,-10.6,-16.2,-34.0,-67.4,25.7,-95.0,2.6,0.0,-180.6,59.7,367.0,389.0,365.0,403.0,81,466.4,11,-5.199999999999989
393,HAS,Consumer Cyclical,-71.5,35.3,0.7,2.7,9.3,14.5,21.2,30.0,27.8,2.3,-26.1,-71.5,23.8,-122.8,1.5,0.0,-165.2,55.5,382.5,401.5,365.0,393.0,80,467.0,7,-14.299999999999983
394,WBD,Communication Services,-70.7,31.8,0.1,1.4,4.1,30.7,85.4,139.2,116.3,56.6,0.5,-70.7,140.4,-168.4,2.4,0.0,-283.5,56.3,381.0,400.0,365.0,432.0,65,467.0,17,8.300000000000011
395,IRDM,Theme (User Picks),-90.3,14.0,1.7,15.9,31.9,27.9,5.3,-13.9,-44.4,-71.1,-91.7,-90.3,235.3,-142.6,2.3,0.0,-263.0,36.8,425.0,439.5,365.0,426.0,51,467.3,19,29.5
396,CL,Consumer Defensive,-69.6,31.6,1.1,-0.4,8.5,11.6,2.2,-7.5,-12.5,-19.7,-36.3,-69.6,8.1,-104.9,2.5,0.0,-98.7,57.4,375.0,395.0,365.0,361.0,96,467.4,-6,-15.5
397,SYY,Consumer Defensive,-66.0,24.4,-1.2,-1.8,6.8,7.3,6.0,3.6,-6.2,-22.3,-39.2,-66.0,22.5,-94.1,2.0,0.0,-186.0,61.0,364.0,386.0,365.0,405.0,83,468.0,-6,-29.900000000000006
398,CARR,Industrials,-20.1,13.5,-2.2,-3.9,3.1,-0.9,-13.8,-23.5,-28.9,-30.7,,-20.1,46.3,-102.3,2.3,0.0,-151.1,44.3,409.0,272.0,365.0,385.0,107,470.2,-10,-42.19999999999999
399,DG,Consumer Defensive,-91.1,25.0,0.4,-0.7,11.0,24.2,32.8,29.1,0.2,-41.3,-71.0,-91.1,89.3,-150.6,1.8,0.0,-294.3,36.0,430.0,444.0,365.0,433.0,50,471.0,-5,-35.69999999999999
400,MMM,Industrials,-71.5,30.8,0.4,0.3,-1.7,-1.7,-3.6,9.9,22.9,6.0,-20.4,-71.5,17.6,-110.5,1.3,0.0,-158.5,55.5,382.5,401.5,365.0,390.0,89,474.8,-1,-15.5
401,TGT,Consumer Defensive,-86.0,14.9,0.7,12.6,21.1,25.4,16.6,-10.3,-28.1,-58.6,-75.3,-86.0,164.8,-129.4,2.7,0.0,-278.4,41.0,417.0,432.0,365.0,430.0,61,475.8,15,24.200000000000045
402,HAL,Energy,-83.3,31.4,3.5,4.0,17.2,28.1,37.2,14.4,-9.2,-19.2,-15.1,-83.3,34.8,-138.6,2.9,0.0,-169.9,43.7,410.0,426.0,365.0,395.0,78,476.2,17,7.699999999999989
403,TFC,Financials,-69.2,23.4,-3.9,-3.7,-0.8,2.9,6.3,11.6,17.5,-8.6,-30.0,-69.2,23.0,-96.8,1.4,0.0,-239.1,57.8,373.5,394.0,365.0,421.0,83,477.9,-10,-52.400000000000006
404,IEX,Industrials,-82.1,20.2,-2.8,-2.2,5.4,10.8,5.2,-11.2,-28.1,-46.2,-64.9,-82.1,36.0,-111.7,2.5,0.0,-197.4,44.9,405.0,423.0,365.0,409.0,76,478.2,-7,-49.20000000000002
405,PPL,Utilities,-68.1,23.6,1.0,2.5,5.1,3.9,-0.8,2.0,-1.0,-9.0,-28.8,-68.1,10.3,-91.6,2.0,0.0,-194.5,59.0,368.0,390.0,365.0,408.0,91,478.8,5,-3.5
406,DDOG,Technology,-32.6,10.8,0.9,4.3,-5.5,-11.8,-11.3,-19.4,-22.9,-38.0,,-32.6,147.3,-87.1,2.0,0.0,-167.9,37.5,424.0,293.5,365.0,394.0,105,479.1,68,220.99999999999997
407,XYZ,Financials,-70.5,4.5,-0.3,7.5,4.6,-4.3,-8.0,-21.0,-32.5,-66.1,-95.8,-70.5,807.1,-111.5,2.0,0.0,-450.8,56.6,380.0,399.0,365.0,461.0,67,480.2,21,37.39999999999998
408,DOW,Basic Materials,-57.7,31.2,1.2,20.5,34.6,41.8,32.3,1.2,-20.5,-42.4,-57.7,-57.7,31.9,-138.5,2.4,0.0,-134.4,19.6,467.0,366.0,365.0,382.0,88,480.4,40,56.0
409,INTC,Technology,-86.5,36.6,2.0,3.3,12.8,26.2,62.9,57.2,29.7,-2.9,-42.5,-86.5,40.0,-158.8,2.4,0.0,-191.2,40.6,418.0,433.0,365.0,406.0,75,480.6,22,26.600000000000023
410,OXY,Energy,-80.5,20.8,0.5,10.3,19.2,17.8,12.7,-7.2,-28.2,-30.5,-16.5,-80.5,85.7,-124.0,1.8,0.0,-194.4,46.5,401.0,419.0,365.0,407.0,81,480.8,14,5.199999999999989
411,VICI,Real Estate,-48.5,12.8,-0.4,2.4,3.5,-1.9,-10.6,-14.7,-27.1,-38.1,-45.4,-48.5,40.0,-73.9,2.4,0.0,-182.5,44.7,406.5,342.0,365.0,404.0,97,481.3,7,-5.5
412,KVUE,Consumer Defensive,-36.6,26.5,0.0,0.9,3.3,5.6,-12.9,-22.5,,,,-36.6,0.0,-115.3,2.3,0.0,-126.6,-7.7,518.0,311.0,365.0,379.0,91,481.4,10,8.200000000000017
413,APA,Energy,-80.8,27.6,-0.5,14.3,22.0,27.5,43.3,22.6,-5.5,-20.3,-12.2,-80.8,62.8,-136.0,1.8,0.0,-220.0,46.3,402.0,420.0,365.0,415.0,78,481.4,12,3.0999999999999943
414,AVY,Basic Materials,-72.9,8.9,-4.2,-6.4,-3.4,-1.1,-7.6,-23.3,-36.1,-52.8,-62.2,-72.9,74.5,-86.9,2.2,0.0,-211.5,54.1,389.0,408.0,365.0,411.0,85,481.8,-45,-114.9
415,HST,Real Estate,-76.0,28.0,-3.2,2.8,7.3,11.7,14.5,4.8,-5.3,-17.3,-32.8,-76.0,13.8,-111.1,2.3,0.0,-176.4,51.0,395.0,415.0,365.0,399.0,88,482.6,-3,-27.099999999999994
416,OMC,Communication Services,-87.2,22.5,-4.2,1.8,5.1,5.7,1.1,-14.6,-27.3,-33.8,-46.4,-87.2,7.3,-114.0,2.1,0.0,-174.7,39.9,419.0,434.0,365.0,397.0,81,483.4,-7,-40.79999999999998
417,EFX,Industrials,-96.2,11.7,-3.3,-2.5,-4.9,-10.7,-23.0,-35.5,-45.5,-59.5,-70.7,-96.2,48.7,-115.1,2.4,0.0,-179.1,30.8,440.0,456.0,365.0,400.0,75,487.2,-9,-50.5
418,EW,Healthcare,-82.5,11.6,2.5,4.0,2.5,3.6,0.9,-5.5,-21.0,-47.3,-70.2,-82.5,81.2,-103.6,1.7,0.0,-491.6,44.6,408.0,425.0,365.0,467.0,61,487.4,14,49.799999999999955
419,VRSN,Technology,-73.1,12.5,0.8,2.9,-0.0,-4.6,-14.2,-6.0,-19.7,-35.3,-61.4,-73.1,78.8,-94.3,1.9,0.0,-376.3,53.9,390.0,409.0,365.0,447.5,77,488.8,20,60.69999999999999
420,MAS,Industrials,-70.0,8.4,-2.8,-5.9,-3.2,-5.8,-11.2,-22.8,-28.4,-36.0,-49.2,-70.0,27.9,-78.5,2.2,0.0,-233.1,57.0,377.0,397.0,365.0,417.0,95,489.6,-40,-136.7
421,AOS,Industrials,-85.5,15.3,-2.4,-6.0,0.5,0.4,-3.3,-17.3,-30.5,-39.9,-49.7,-85.5,20.8,-104.3,2.5,0.0,-258.6,41.5,416.0,431.0,365.0,423.0,79,490.6,-25,-115.60000000000002
422,SLB,Energy,-90.6,29.3,2.2,-1.7,13.8,21.9,21.1,4.5,-18.2,-22.0,-21.8,-90.6,19.0,-135.4,2.6,0.0,-180.3,36.5,428.0,442.5,365.0,402.0,83,490.9,13,18.19999999999999
423,STE,Healthcare,-53.9,0.0,-3.6,-12.0,-12.7,-11.5,-14.9,-19.9,-31.5,-45.0,-59.1,-53.9,69.5,-53.5,2.0,0.0,-1337.8,73.2,333.0,358.0,365.0,517.0,75,493.0,-49,-1129.3999999999999
424,AES,Utilities,-91.7,17.8,0.7,-8.6,-2.1,0.6,12.5,-1.4,-22.9,-51.8,-71.8,-91.7,86.7,-129.6,1.6,0.0,-342.2,35.3,431.0,445.0,365.0,441.0,69,493.6,19,13.800000000000011
425,HOLX,Healthcare,-88.3,13.7,0.7,2.3,1.9,4.0,4.4,-11.0,-28.0,-45.3,-62.4,-88.3,38.3,-108.0,1.7,0.0,-375.9,38.7,422.0,437.0,365.0,446.0,71,494.2,9,23.100000000000023
426,NWSA,Communication Services,-74.3,10.2,-0.1,-4.4,-5.4,-10.4,-19.7,-27.5,-31.8,-41.5,-44.9,-74.3,56.8,-88.7,1.7,0.0,-160.3,52.8,391.0,410.0,365.0,391.0,105,494.6,20,36.39999999999998
427,GEN,Technology,-68.4,2.6,-3.4,-3.6,-9.9,-15.4,-24.3,-28.8,-31.3,-45.2,-52.9,-68.4,53.5,-76.3,1.7,0.0,-487.9,58.7,369.0,391.0,365.0,466.0,85,496.4,-12,-254.39999999999998
428,ES,Utilities,-87.8,15.4,0.6,4.3,8.3,7.4,6.5,5.1,-6.9,-30.8,-58.3,-87.8,49.7,-112.3,1.8,0.0,-453.1,39.2,420.0,435.0,365.0,462.0,68,496.8,5,9.299999999999955
429,ADBE,Technology,-119.5,4.6,-0.4,1.1,-8.3,-14.5,-28.7,-48.9,-67.4,-86.1,-109.4,-119.5,166.4,-133.0,2.5,0.0,-151.8,7.6,492.0,504.0,365.0,386.5,70,496.8,18,-3.200000000000017
430,AKAM,Technology,-96.1,24.3,3.0,8.6,14.2,22.7,20.1,0.8,-17.1,-39.6,-66.5,-96.1,51.4,-142.9,2.0,0.0,-233.7,30.9,439.0,455.0,365.0,418.0,78,497.0,27,27.30000000000001
431,EQR,Real Estate,-81.4,13.2,-1.9,-0.3,1.1,0.1,-10.2,-18.9,-26.7,-40.6,-55.6,-81.4,30.5,-98.0,2.5,0.0,-267.7,45.6,403.0,421.0,365.0,429.0,89,498.4,-2,-34.79999999999998
432,FISV,Financials,-160.1,3.0,-1.5,-3.9,-5.9,-21.6,-49.7,-69.7,-84.3,-98.4,-124.3,-160.1,66.3,-166.6,2.5,0.0,-64.0,-33.1,543.0,545.0,365.0,333.5,75,499.0,-19,-33.4
433,SOLV,Healthcare,-19.8,5.3,-5.6,-8.8,-13.1,-10.9,-17.0,-19.8,,,,-19.8,9.1,-45.7,1.8,0.0,-237.3,-3.6,510.0,270.5,365.0,420.0,102,499.1,-6,-80.60000000000002
434,ALLE,Industrials,-61.4,8.0,-3.6,-7.9,-8.2,-11.5,-11.0,-10.1,-14.1,-23.4,-41.5,-61.4,37.4,-69.6,1.7,0.0,-476.7,65.6,352.0,374.0,365.0,465.0,95,499.2,-33,-299.7
435,EG,Financials,-84.6,11.7,-0.6,-0.0,0.6,-1.7,-10.5,-23.0,-38.5,-42.5,-54.2,-84.6,38.9,-100.4,2.4,0.0,-263.1,42.5,414.0,429.0,365.0,427.0,87,499.4,-5,-42.10000000000002
436,CI,Healthcare,-90.3,10.1,-5.4,-4.6,-3.8,-4.8,-16.5,-29.6,-41.0,-49.6,-59.9,-90.3,48.1,-105.6,2.2,0.0,-260.8,36.7,426.0,439.5,365.0,424.0,85,500.7,-30,-116.20000000000002
437,TRMB,Technology,-75.2,8.5,-1.0,4.3,-4.5,-9.4,-13.8,-13.6,-17.8,-42.0,-54.6,-75.2,80.8,-89.2,1.4,0.0,-511.9,51.8,393.0,412.0,365.0,468.0,80,501.2,12,28.899999999999977
438,CVS,Healthcare,-98.2,29.2,-1.7,0.7,-0.8,-0.6,0.8,6.0,-9.4,-35.1,-51.0,-98.2,8.4,-141.5,1.5,0.0,-216.0,28.8,445.0,460.0,365.0,414.0,84,503.6,-12,-37.69999999999999
439,FRT,Real Estate,-88.2,21.1,-0.8,3.6,7.5,8.5,5.2,-5.4,-14.2,-27.5,-42.6,-88.2,8.5,-113.5,2.2,0.0,-249.5,38.8,421.0,436.0,365.0,422.0,91,504.2,-2,-44.30000000000001
440,KDP,Consumer Defensive,-92.0,11.8,1.0,-0.9,0.9,2.4,-11.3,-20.1,-33.5,-52.3,-72.0,-92.0,41.0,-109.3,2.3,0.0,-370.3,35.0,432.0,446.0,365.0,443.0,79,504.8,-2,-30.69999999999999
441,MTD,Healthcare,-72.3,1.8,-1.4,-8.4,-10.9,-10.5,-10.5,-22.0,-35.9,-55.3,-66.5,-72.3,88.0,-75.0,1.9,0.0,-1598.2,54.7,385.0,403.0,365.0,523.0,65,504.8,-18,-981.3000000000001
442,ACN,Technology,-116.9,5.5,-2.5,-11.7,-17.3,-19.3,-33.0,-48.2,-63.8,-80.5,-96.8,-116.9,86.6,-128.4,2.4,0.0,-262.8,10.1,487.0,498.0,365.0,425.0,65,505.0,8,-2.6999999999999886
443,BALL,Basic Materials,-101.3,17.3,-0.5,2.8,12.7,17.1,9.4,-6.9,-19.4,-46.3,-76.6,-101.3,78.1,-138.5,2.2,0.0,-370.5,25.8,452.0,467.0,365.0,444.0,71,505.4,-2,-61.39999999999998
444,ROP,Technology,-115.0,8.6,-1.3,-0.0,-9.7,-17.9,-34.0,-46.2,-59.8,-72.5,-93.3,-115.0,45.1,-129.6,3.1,0.0,-236.5,12.0,483.0,494.0,365.0,419.0,70,506.0,9,-0.30000000000001137
