Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Divergence_Rank,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source
322,LDOS,IT Consulting & Other Services,-68.6,0.0,-0.2,-27.5,-33.7,-37.7,-41.4,-45.7,-45.4,-51.4,-69.0,-68.6,102.6,-68.2,1.4,0.0,959.0100430903988,78.1,327.0,351.0,72.22,391.12,-144,-1794.3290280913063,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,327.0,351.0,72.22,553.0,58.0,0.0,-2.0,0.0,391.12,,,,,,
323,CPAY,Software - Infrastructure,-91.0,15.7,4.5,8.3,4.6,8.1,-1.4,-13.3,-20.6,-27.9,-57.2,-91.0,47.1,-116.3,1.8,0.0,-5000.0,55.7,383.0,404.0,94.46,392.41,19,-4999.999999746378,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,383.0,404.0,94.46,132.0,0.0,0.0,0.0,0.0,392.41,,,,,,
324,SHW,Household & Personal Care Products,-58.6,3.1,3.1,-12.1,-16.7,-16.7,-24.1,-32.8,-39.6,-49.9,-60.4,-58.6,77.6,-62.6,2.1,0.0,330.2408306172153,88.1,295.0,319.0,97.88,392.68,-121,17.069997283882003,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,295.0,319.0,97.88,443.0,58.0,0.0,-2.0,0.0,392.68,,,,,,
325,T,Telecom Services,-47.7,36.0,7.4,-13.5,-12.4,-9.2,-16.5,-9.2,1.4,5.8,-10.0,-47.7,30.9,-91.2,1.4,0.0,-1449.4816215081587,99.0,277.0,298.0,102.54,392.84,4,-1448.0353669871745,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,277.0,298.0,102.54,375.0,14.0,0.0,-2.0,0.0,392.84,,,,,,
326,PTC,Technology,-79.5,5.1,2.0,-3.6,-9.1,-17.6,-29.2,-40.6,-52.0,-59.9,-68.3,-79.5,82.2,-87.7,2.5,0.0,2617.7707851093824,67.2,358.0,377.0,102.62,393.67,-28,2616.513752307051,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,358.0,377.0,102.62,409.0,40.0,0.0,0.0,0.0,393.67,,,,,,
327,TEL,Electronic Components,-24.2,22.5,-4.1,-11.5,-14.9,-18.0,-13.6,-3.5,-5.5,-13.4,-14.8,-24.2,51.0,-45.6,1.6,0.0,-4.936095741732075,122.5,235.0,251.0,83.64,395.44,-44,1.972570193213719,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,235.0,251.0,83.64,403.0,40.0,0.0,25.0,0.0,395.44,,,,,,
328,WEC,Utilities,-62.8,10.9,2.4,-12.2,-9.9,-6.5,-8.8,-4.5,-8.3,-22.6,-44.1,-62.8,69.9,-78.6,1.5,0.0,-599.3285580593038,83.9,307.0,331.0,113.62,396.22,59,-317.07670603319735,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,307.0,331.0,113.62,319.0,4.0,0.0,-2.0,0.0,396.22,,,,,,
329,MRSH,Financials,-82.2,4.5,1.9,-10.5,-15.1,-16.4,-28.7,-42.7,-55.1,-65.3,-72.3,-82.2,65.4,-88.6,3.0,0.0,5000.0,64.5,364.0,384.0,86.58,396.23,-121,3071.4,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,364.0,384.0,86.58,447.0,58.0,0.0,-2.0,0.0,396.23,,,,,,
330,PNW,Utilities,-64.4,18.7,5.0,-8.9,-5.5,-0.2,-2.3,-4.4,-9.1,-12.9,-30.4,-64.4,15.7,-82.2,1.8,0.0,-5000.0,82.3,312.0,334.0,115.03,396.43,39,-4989.779378090508,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,312.0,334.0,115.03,220.0,4.0,0.0,-2.0,0.0,396.43,,,,,,
331,LHX,Aerospace & Defense,-32.5,30.6,0.7,-16.0,-18.5,-11.2,-6.8,-0.3,-0.3,-15.4,-31.6,-32.5,63.3,-74.3,1.8,0.0,-242.63782999662124,114.2,249.0,266.0,117.73,396.63,44,1162.6727435067696,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,249.0,266.0,117.73,383.0,20.0,0.0,0.0,0.0,396.63,,,,,,
332,DGX,Healthcare,-50.8,9.4,7.5,-8.9,-9.5,-5.3,-7.5,-5.5,-8.2,-19.5,-30.0,-50.8,24.3,-58.0,1.7,0.0,-5000.0,95.9,284.0,307.0,117.94,396.84,39,-4951.947225130778,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,284.0,307.0,117.94,286.0,4.0,0.0,-2.0,0.0,396.84,,,,,,
333,SPGI,Financial Data & Exchanges,-64.6,4.1,2.5,-10.5,-15.9,-20.3,-29.9,-38.9,-47.4,-59.8,-74.1,-64.6,95.4,-71.1,1.8,0.0,1252.5082209724571,82.1,315.0,338.0,98.06,396.91,-132,57.88363763912412,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,315.0,338.0,98.06,462.0,58.0,0.0,-2.0,0.0,396.91,,,,,,
334,DOC,Real Estate,-100.9,12.7,0.5,11.5,8.8,9.9,7.1,-3.5,-10.9,-38.9,-65.4,-100.9,38.1,-120.6,2.4,0.0,-2895.733838159128,45.8,414.0,434.0,95.54,396.94,27,-2895.657228134074,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,414.0,434.0,95.54,98.0,0.0,0.0,0.0,0.0,396.94,,,,,,
335,TGT,Discount Stores,-98.8,10.6,1.4,-6.0,1.6,13.0,13.9,-11.0,-29.5,-64.0,-84.7,-98.8,164.8,-129.4,3.1,0.0,-1278.4761727280402,47.9,405.0,425.0,102.33,396.98,101,-1078.038278786001,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,405.0,425.0,102.33,120.0,0.0,0.0,-2.0,0.0,396.98,,,,,,
336,PAYX,Industrials,-100.1,5.6,1.7,-4.4,-7.5,-14.2,-31.3,-44.3,-56.0,-72.3,-82.9,-100.1,70.8,-109.7,2.8,0.0,396.6675261007579,46.6,409.0,429.0,93.91,397.26,-39,376.88386464100506,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,409.0,429.0,93.91,402.0,22.0,0.0,0.0,0.0,397.26,,,,,,
337,YUM,Restaurants,-63.7,5.3,3.4,-9.3,-10.8,-7.6,-11.7,-15.3,-25.5,-35.6,-48.1,-63.7,45.1,-69.5,2.0,0.0,-650.6260492111261,82.9,309.0,332.0,102.23,397.98,69,2288.7950308942463,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,309.0,332.0,102.23,334.0,14.0,0.0,-2.0,0.0,397.98,,,,,,
338,EA,Electronic Gaming & Multimedia,-68.0,26.7,-0.1,-8.7,-8.3,-8.7,-2.8,3.2,-2.6,-14.6,-33.3,-68.0,40.5,-106.9,1.3,0.0,-120.63334728779247,78.7,325.0,349.0,123.8,400.05,16,-120.48753906754048,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,325.0,349.0,123.8,268.0,4.0,0.0,-4.0,0.0,400.05,,,,,,
339,NWS,Entertainment,-61.8,10.7,0.9,-5.3,-4.3,-5.8,-17.0,-23.6,-26.5,-30.9,-31.7,-61.8,36.0,-72.9,1.9,0.0,-276.39827522291506,84.9,304.0,328.0,94.85,401.4,-35,-276.3977424476604,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,304.0,328.0,94.85,289.0,10.0,0.0,25.0,0.0,401.4,,,,,,
340,WFC,Diversified Banks,-51.5,37.0,5.0,-14.1,-16.3,-18.5,-19.0,-12.8,-1.4,1.5,4.5,-51.5,15.8,-90.0,1.2,0.0,-76.8195105461058,95.2,286.0,309.0,63.67,401.77,-22,-57.12398092157629,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,286.0,309.0,63.67,432.0,58.0,0.0,-2.0,0.0,401.77,,,,,,
341,PDD,Technology,-33.4,3.6,0.4,-11.1,-11.7,-19.0,-25.6,-38.0,-49.0,-50.3,-49.1,-33.4,465.0,-71.0,1.4,0.0,1718.4733022942798,69.1,344.0,270.0,115.51,401.86,-103,1603.326080201083,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,344.0,270.0,115.51,429.0,58.0,0.0,-2.0,0.0,401.86,,,,,,
342,HUM,Healthcare,-135.9,14.5,-0.8,42.5,46.1,30.3,16.5,-5.4,-35.5,-69.3,-96.6,-135.9,63.6,-169.4,2.1,0.0,-81.03434494958213,10.8,480.0,496.0,92.97,401.92,153,4918.965655050418,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,480.0,496.0,92.97,37.0,0.0,0.0,0.0,0.0,401.92,,,,,,
343,CNC,Healthcare,-137.5,15.3,-0.9,31.0,27.1,33.9,30.2,-7.3,-33.9,-66.3,-93.9,-137.5,62.8,-173.0,2.0,0.0,-18.386378778090762,9.2,484.0,499.0,97.2,405.1,156,4981.613621221909,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,484.0,499.0,97.2,42.0,0.0,0.0,0.0,0.0,405.1,,,,,,
344,FRT,Real Estate,-93.3,17.0,4.8,-0.9,2.3,7.9,7.9,-3.2,-11.0,-26.9,-41.3,-93.3,8.5,-113.5,2.3,0.0,-5000.0,53.4,390.0,409.0,104.53,405.83,21,-4999.9992155519385,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,390.0,409.0,104.53,136.0,0.0,0.0,0.0,0.0,405.83,,,,,,
345,EXR,Real Estate,-76.7,3.9,3.9,-3.2,-5.6,-2.8,-10.8,-22.4,-31.5,-55.9,-64.2,-76.7,95.9,-83.3,2.0,0.0,-5000.0,70.0,339.0,362.0,98.64,406.14,-7,-4999.733242063319,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,339.0,362.0,98.64,245.0,14.0,0.0,-2.0,0.0,406.14,,,,,,
346,MTB,Financials,-58.3,14.0,5.2,-8.4,-9.3,-4.1,-5.0,-6.3,-0.9,-12.8,-21.8,-58.3,29.4,-72.2,1.5,0.0,-5000.0,88.4,294.0,318.0,126.42,406.72,-2,-4999.9985956157425,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,294.0,318.0,126.42,264.0,4.0,0.0,-2.0,0.0,406.72,,,,,,
347,KEY,Financials,-52.5,26.4,2.2,-6.3,-6.1,-1.2,2.0,4.0,16.6,-7.0,-17.7,-52.5,40.9,-88.1,1.4,0.0,-5000.0,94.2,288.0,312.0,111.35,407.25,-23,-4999.9992728550515,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,288.0,312.0,111.35,206.0,4.0,0.0,25.0,0.0,407.25,,,,,,
348,HII,Aerospace & Defense,-59.3,38.6,-3.9,-23.8,-29.0,-21.0,-7.4,6.3,-0.7,-4.9,-18.4,-59.3,40.1,-121.3,1.8,0.0,-2.374660847548651e-05,87.4,298.0,322.0,82.28,407.33,2,4999.999976253392,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH,,,,,298.0,322.0,82.28,473.0,20.0,0.0,25.0,0.0,407.33,,,,,,
349,DUK,Electric Utilities,-56.2,9.5,5.8,-12.1,-9.6,-6.2,-7.9,-5.0,-3.9,-14.0,-27.3,-56.2,12.9,-63.0,1.8,0.0,-5000.0,90.5,291.0,316.0,122.21,408.11,-22,-4999.999779035443,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,291.0,316.0,122.21,309.0,4.0,0.0,-2.0,0.0,408.11,,,,,,
350,UBER,Internet Services & Infrastructure,-20.5,12.6,-3.3,-7.9,-10.4,-16.8,-26.9,-27.5,-26.2,-4.7,-20.5,-20.5,67.6,-71.0,1.4,0.0,2.0434171506185366,69.3,343.0,242.0,70.76,408.11,-134,0.43453145072490407,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,343.0,242.0,70.76,416.0,58.0,0.0,25.0,0.0,408.11,,,,,,
351,AEE,Utilities,-66.9,11.4,3.8,-10.3,-8.2,-4.9,-7.0,-4.0,-8.9,-25.3,-44.8,-66.9,38.4,-79.9,1.6,0.0,-5000.0,79.8,321.0,345.0,113.64,408.34,-18,-4999.985859670612,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,321.0,345.0,113.64,279.0,4.0,0.0,-2.0,0.0,408.34,,,,,,
352,EXC,Utilities,-54.5,6.4,6.4,-13.1,-11.8,-9.9,-13.3,-12.2,-19.5,-29.6,-34.4,-54.5,49.5,-61.2,1.7,0.0,-5000.0,92.2,290.0,315.0,106.52,409.77,49,-2081.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,290.0,315.0,106.52,361.0,14.0,0.0,-2.0,0.0,409.77,,,,,,
353,HON,Industrials,-74.1,10.4,6.9,-6.5,-9.2,-2.0,-5.1,-8.3,-16.7,-32.2,-49.7,-74.1,18.2,-84.2,2.1,0.0,-5000.0,72.6,335.0,359.0,113.88,410.53,80,-3321.868569005233,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,335.0,359.0,113.88,250.0,4.0,0.0,-2.0,0.0,410.53,,,,,,
354,SOLV,Healthcare,-15.9,11.1,3.7,9.0,1.4,-3.5,-8.9,-13.7,,,,-15.9,9.1,-56.0,2.2,0.0,-2231.269350842276,10.0,481.0,231.0,75.5,410.9,-7,-2208.3749700743742,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,481.0,231.0,75.5,177.0,0.0,47.0,0.0,0.0,410.9,,,,,,
355,EIX,Electric Utilities,-97.7,15.1,0.9,-10.1,-7.2,2.0,6.4,-10.8,-25.2,-36.3,-53.7,-97.7,15.5,-117.3,2.4,0.0,-5000.0,48.9,403.0,422.0,93.57,411.87,72,-3947.626757971183,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,403.0,422.0,93.57,197.0,4.0,0.0,-2.0,0.0,411.87,,,,,,
356,BMY,Healthcare,-92.3,24.0,3.8,-8.8,-7.4,2.3,9.3,9.6,-3.0,-28.0,-47.1,-92.3,16.3,-125.8,1.8,0.0,-5000.0,54.4,385.0,406.0,105.41,411.91,29,-4998.471755520653,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,385.0,406.0,105.41,183.0,4.0,0.0,-4.0,0.0,411.91,,,,,,
357,GD,Aerospace & Defense,-40.0,31.6,1.6,-10.3,-10.5,-9.2,-7.3,-5.5,-7.0,-7.9,-6.0,-40.0,19.3,-66.9,1.4,0.0,-5000.0,106.6,265.0,283.0,110.2,412.25,-65,-4999.999998256367,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,265.0,283.0,110.2,324.0,4.0,0.0,25.0,0.0,412.25,,,,,,
358,EG,Insurance - Reinsurance,-89.6,8.1,0.6,-2.8,-0.8,1.1,-6.5,-20.2,-36.2,-43.9,-55.4,-89.6,38.9,-100.4,2.3,0.0,-3532.7503754129925,57.1,378.0,398.0,110.27,412.62,6,-3532.7469318024314,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,378.0,398.0,110.27,199.0,0.0,0.0,0.0,0.0,412.62,,,,,,
359,BRO,Insurance Brokers,-85.3,4.1,1.8,-12.0,-19.2,-26.4,-43.5,-59.5,-69.0,-77.8,-86.5,-85.3,163.4,-100.7,2.6,0.0,4950.810203519455,61.4,374.0,394.0,86.38,414.58,-150,88.59784495972872,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,374.0,394.0,86.38,518.0,58.0,0.0,-2.0,0.0,414.58,,,,,,
360,DOW,Chemicals,-66.6,23.4,-6.5,-19.5,-0.7,20.9,28.4,-0.1,-22.4,-47.7,-64.6,-66.6,31.9,-138.5,3.1,0.0,-7.674947433002836e-06,25.8,456.0,342.0,121.64,414.94,97,4999.9999923250525,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,456.0,342.0,121.64,106.0,0.0,0.0,25.0,0.0,414.94,,,,,,
361,NVR,Residential Construction,-78.0,6.5,6.5,-13.7,-20.8,-23.3,-31.9,-45.8,-56.1,-60.3,-71.1,-78.0,92.0,-92.2,1.9,0.0,809.077307635386,68.6,349.0,369.0,95.22,415.37,-136,88.87939096871924,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,349.0,369.0,95.22,494.0,58.0,0.0,-2.0,0.0,415.37,,,,,,
362,BSX,Medical Devices,-100.1,5.5,5.2,-11.5,-25.8,-36.7,-50.3,-58.6,-62.2,-61.5,-76.8,-100.1,89.6,-110.6,1.6,0.0,2920.199201855329,46.6,409.0,429.0,64.78,415.78,-158,170.09545185532943,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,409.0,429.0,64.78,549.0,58.0,0.0,-2.0,0.0,415.78,,,,,,
363,GDDY,Technology,-110.4,4.6,2.1,1.2,-4.2,-18.6,-40.1,-58.4,-60.6,-66.1,-86.3,-110.4,129.1,-121.4,2.2,0.0,1829.3206638473496,36.3,436.0,453.0,92.29,416.04,-31,1829.2271127526126,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,436.0,453.0,92.29,417.0,36.0,0.0,0.0,0.0,416.04,,,,,,
364,ACHR,Aerospace & Defense,-40.1,7.2,0.1,2.6,-9.8,-21.2,-37.6,-20.6,-23.9,-30.4,,-40.1,137.3,-87.4,1.6,0.0,106.62025823226321,24.5,459.0,284.0,60.0,416.05,-108,106.61958222183101,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,459.0,284.0,60.0,434.0,40.0,11.0,25.0,0.0,416.05,,,,,,
365,ROL,Business Services,-33.9,0.6,-2.3,-10.3,-16.3,-17.9,-22.6,-23.5,-28.6,-31.6,-39.1,-33.9,76.9,-42.2,1.6,0.0,31.45254991169071,112.8,253.0,271.0,101.68,417.18,-175,-354.0829167157951,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,253.0,271.0,101.68,431.0,58.0,0.0,25.0,0.0,417.18,,,,,,
366,O,Real Estate,-77.8,6.0,1.5,-9.2,-9.5,-3.8,-4.3,-6.7,-14.9,-32.7,-50.9,-77.8,32.7,-84.4,2.1,0.0,-5000.0,68.9,347.0,368.0,113.96,417.21,10,-4988.178191892414,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,347.0,368.0,113.96,262.0,4.0,0.0,-2.0,0.0,417.21,,,,,,
367,VTRS,Healthcare,-111.6,25.9,-0.9,6.9,9.1,22.7,42.7,40.0,37.2,22.2,-20.4,-111.6,6.1,-151.9,2.6,0.0,-269.44992523587763,35.1,440.0,458.0,96.6,418.15,51,-79.9827267851187,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,440.0,458.0,96.6,57.0,0.0,0.0,25.0,0.0,418.15,,,,,,
368,REG,Real Estate,-83.9,8.6,3.3,-6.9,-5.7,-1.5,-5.4,-10.5,-17.5,-31.6,-40.3,-83.9,11.8,-92.4,2.1,0.0,-5000.0,62.8,368.0,388.0,110.93,418.93,11,-4993.659610818729,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,368.0,388.0,110.93,232.0,4.0,0.0,-2.0,0.0,418.93,,,,,,
369,IR,Industrial Machinery,-51.7,0.8,0.8,-19.2,-24.4,-22.2,-27.5,-42.1,-51.3,-52.4,-52.8,-51.7,89.2,-66.8,1.8,0.0,1529.7842850502452,68.9,347.0,311.0,86.79,420.59,-181,4.0530350502453985,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,347.0,311.0,86.79,503.0,58.0,0.0,25.0,0.0,420.59,,,,,,
370,PSA,Real Estate,-78.2,8.1,4.4,-2.4,-2.7,0.5,-7.0,-16.7,-26.5,-43.5,-49.5,-78.2,40.3,-88.1,2.1,0.0,-5000.0,68.5,350.0,370.0,101.52,420.67,-24,-4999.547214463343,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,350.0,370.0,101.52,207.0,0.0,0.0,25.0,0.0,420.67,,,,,,
371,CMS,Utilities,-71.5,3.0,3.0,-10.3,-8.5,-6.6,-9.3,-9.5,-12.1,-24.2,-45.1,-71.5,38.9,-74.4,2.0,0.0,-5000.0,75.2,331.0,355.0,117.92,421.02,40,-4424.398871595255,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,331.0,355.0,117.92,305.0,4.0,0.0,-2.0,0.0,421.02,,,,,,
372,ERIE,Insurance Brokers,-93.8,3.2,2.3,-10.4,-18.4,-24.0,-38.7,-58.5,-67.8,-69.5,-86.6,-93.8,196.4,-102.9,2.6,0.0,4054.1140288971474,52.9,392.0,411.0,86.25,421.05,-150,1320.1932462360655,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,392.0,411.0,86.25,500.0,58.0,0.0,-2.0,0.0,421.05,,,,,,
373,PNR,Industrials,-83.4,2.2,2.2,-17.8,-26.0,-30.8,-38.0,-42.8,-45.9,-46.3,-50.9,-83.4,34.9,-85.5,1.4,0.0,49.932762295517996,63.3,365.0,385.0,69.35,421.7,-145,3.9420667482924756,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,365.0,385.0,69.35,534.0,58.0,0.0,-2.0,0.0,421.7,,,,,,
374,KEI,Unknown,-17.2,10.0,-1.2,-0.6,-4.8,-7.3,-15.1,,,,,-17.2,11.8,-20.3,2.3,0.0,0.0,-4.1,510.0,234.0,81.21,422.01,-78,0.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,510.0,234.0,81.21,270.0,10.0,50.0,-2.0,0.0,422.01,,,,unknown,equity,
375,SCHW,Investment Banking & Brokerage,-48.3,11.2,-2.0,-9.9,-13.0,-13.0,-15.7,-9.6,-8.9,-27.7,-25.4,-48.3,56.7,-61.7,1.3,0.0,-31.65016627350184,98.4,278.0,300.0,113.65,422.25,-12,33.250893159711936,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,278.0,300.0,113.65,378.0,40.0,0.0,0.0,0.0,422.25,,,,,,
376,CVNA,Auto & Truck Dealerships,-52.8,4.9,-0.7,-89.4,-89.7,-90.4,-95.9,-95.3,-42.9,-1.3,-57.6,-52.8,1079.9,-122.9,1.2,0.0,377.8877331977961,69.1,344.0,313.0,73.64,423.34,-153,376.5248933390931,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,344.0,313.0,73.64,562.0,58.0,0.0,25.0,0.0,423.34,,,,,,
377,PRU,Financials,-79.3,6.0,2.1,-2.2,-5.0,-8.2,-13.5,-27.2,-33.6,-45.0,-47.7,-79.3,35.8,-86.1,2.2,0.0,-4163.776927803533,67.4,355.0,374.0,110.91,425.51,44,-3164.9002819773127,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,355.0,374.0,110.91,275.0,10.0,0.0,0.0,0.0,425.51,,,,,,
378,SRE,Utilities,-76.9,1.1,1.1,-12.9,-10.2,-9.1,-7.4,-11.0,-18.7,-30.8,-48.6,-76.9,21.9,-77.5,1.8,0.0,-5000.0,69.8,340.0,363.0,115.31,426.01,56,-2428.545574298162,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,340.0,363.0,115.31,330.0,4.0,0.0,-2.0,0.0,426.01,,,,,,
379,IEX,Industrials,-95.4,11.3,-1.9,-6.8,-6.9,0.5,1.8,-13.2,-30.7,-52.5,-73.1,-95.4,36.0,-111.7,2.6,0.0,-4.458088866518462,51.3,397.0,417.0,108.7,428.1,-26,-4.456362932160757,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,397.0,417.0,108.7,205.0,4.0,0.0,25.0,0.0,428.1,,,,,,
380,AIG,Insurance - Diversified,-72.8,9.1,4.8,-6.3,-6.3,-8.3,-15.3,-21.5,-26.3,-29.4,-25.3,-72.8,9.9,-80.5,1.8,0.0,-5000.0,73.9,334.0,358.0,110.51,428.16,-49,-4999.999988559353,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,334.0,358.0,110.51,313.0,14.0,0.0,0.0,0.0,428.16,,,,,,
381,TSCO,Specialty Retail,-83.6,3.9,1.9,-25.8,-35.9,-41.4,-51.3,-62.9,-73.3,-85.4,-87.2,-83.6,112.2,-104.5,1.4,0.0,4390.881447871745,63.1,366.0,386.0,98.3,429.0,-161,88.14909311434349,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,366.0,386.0,98.3,556.0,58.0,0.0,-2.0,0.0,429.0,,,,,,
382,EQR,Real Estate,-91.8,5.2,2.5,-2.5,-2.8,-0.8,-9.0,-21.2,-28.9,-45.5,-61.0,-91.8,30.5,-98.0,2.4,0.0,-5000.0,54.9,384.0,405.0,118.32,429.62,-9,-4999.992053379327,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,384.0,405.0,118.32,218.0,0.0,0.0,0.0,0.0,429.62,,,,,,
383,ESS,Real Estate,-103.8,3.5,1.8,0.1,0.2,0.2,-8.0,-19.3,-23.9,-41.6,-63.1,-103.8,21.2,-107.9,2.7,0.0,-5000.0,42.9,423.0,440.0,106.19,430.79,79,-4595.846301053878,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,423.0,440.0,106.19,195.0,0.0,0.0,0.0,0.0,430.79,,,,,,
384,LMT,Aerospace & Defense,-64.4,9.0,0.9,-14.9,-20.6,-10.6,-8.9,-16.9,-26.3,-35.5,-50.4,-64.4,45.1,-75.0,2.5,0.0,-5000.0,82.3,312.0,334.0,106.55,432.65,41,-175.38219872094942,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,312.0,334.0,106.55,398.0,20.0,0.0,0.0,0.0,432.65,,,,,,
385,LEN,Residential Construction,-103.2,4.2,4.2,-6.0,-17.1,-24.0,-33.1,-51.6,-65.8,-73.0,-79.5,-103.2,109.4,-112.6,2.2,0.0,5000.0,43.5,420.0,439.0,95.69,434.39,-146,2706.8,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,420.0,439.0,95.69,474.0,58.0,0.0,-2.0,0.0,434.39,,,,,,
386,BR,Industrials,-105.5,4.6,1.7,-13.0,-21.2,-29.8,-43.0,-52.8,-62.2,-72.2,-88.8,-105.5,60.8,-113.1,2.1,0.0,5000.0,41.2,425.0,442.0,86.23,434.58,-149,3569.1,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,425.0,442.0,86.23,526.0,58.0,0.0,-2.0,0.0,434.58,,,,,,
