Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,High_52W,Pct_From_52W_High,At_52W_High
191,RJF,Investment Banking & Brokerage,15.2,35.5,-1.3,-0.7,-0.1,-4.3,-8.3,-14.2,-17.8,-18.4,4.3,15.2,106.2,-34.2,1.2,156.8,99.6577944924643,159.1,187.0,187.0,196.0,196.0,76.78,76.78,265.83,265.83,37,-65.43005263133311,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,187.0,187.0,196.0,196.0,76.78,76.78,388.0,10.0,0.0,0.0,0.0,265.83,265.83,,,,,,,000000011,100111100,174.7,-13.9,False
192,DOV,Diversified Machinery,6.9,46.1,4.1,1.7,1.6,-3.3,1.0,5.2,-3.9,-12.3,-13.5,6.9,62.8,-40.4,2.0,3.4,12.538131553244416,150.7,198.0,198.0,209.0,209.0,82.84,82.84,266.69,266.69,22,-10.086890334950887,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,198.0,198.0,209.0,209.0,82.84,82.84,227.0,0.0,0.0,-4.0,0.0,266.69,266.69,,,,,,,110110001,111100000,237.54,-8.0,False
193,SHOP,E-commerce Software,445.2,29.6,0.4,0.8,-12.0,-14.8,-22.3,-26.6,-9.4,-0.8,-16.4,445.2,1544.3,-16.5,1.3,2087.0,1134.3913475781071,589.1,51.0,51.0,51.0,51.0,74.1,74.1,266.8,266.8,-58,120.0254884188663,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,51.0,51.0,51.0,51.0,74.1,74.1,525.0,58.0,0.0,25.0,0.0,266.8,266.8,,,,,,,100000001,111100010,182.19,-39.37,False
194,SOL-USD,Cryptocurrency,701.4,6.2,0.6,7.7,-18.3,-24.6,-35.7,-55.4,-45.4,-27.7,,701.4,11126.9,-44.7,1.5,29981.2,5000.0,774.8,35.0,35.0,32.0,32.0,71.0,71.0,266.95,266.95,-16,52.73665504834571,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,35.0,35.0,32.0,32.0,71.0,71.0,576.0,58.0,11.0,25.0,0.0,266.95,266.95,,,,,,,1000000-1,-----1010,237.3225,-71.78,False
195,FFIV,Enterprise Technology,0.1,76.5,0.3,0.1,10.9,20.0,31.2,24.6,44.5,42.0,34.6,0.1,27.0,-84.3,1.4,-44.5,-16.924566222539706,144.0,210.0,210.0,223.0,223.0,47.87,47.87,268.27,268.27,-23,-0.16830058338935316,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,210.0,210.0,223.0,223.0,47.87,47.87,56.0,0.0,0.0,0.0,0.0,268.27,268.27,,,,,,,111111111,100010001,411.515,-4.3,False
196,FOXA,Entertainment,6.1,55.5,4.8,2.1,5.2,7.2,-0.4,0.2,27.2,21.4,9.7,6.1,10.2,-73.0,1.4,0.0,-27.773834570136604,96.2,294.0,294.0,211.0,211.0,46.28,46.28,269.43,269.43,9,23.77839450116277,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,294.0,294.0,211.0,211.0,46.28,46.28,183.0,0.0,0.0,0.0,0.0,269.43,269.43,,,,,,,111011111,----00011,76.39,-10.59,False
197,EXPD,Air Freight & Logistics,-19.6,45.7,6.8,3.7,9.0,7.3,5.2,14.7,1.4,-12.2,-17.3,-19.6,44.4,-72.8,1.9,0.0,-41.837712492857605,124.2,238.0,238.0,255.0,255.0,68.2,68.2,273.95,273.95,25,34.72658144456105,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,238.0,238.0,255.0,255.0,68.2,68.2,115.0,0.0,0.0,-6.0,0.0,273.95,273.95,,,,,,,111111000,111111000,168.2094,-1.05,False
198,INSM,Biotechnology,153.2,31.3,1.4,2.6,-17.9,-33.1,-41.8,-36.8,60.9,130.1,130.1,153.2,673.7,-82.7,1.2,1055.4,385.5788219211933,297.1,103.0,103.0,107.0,107.0,42.23,42.23,274.13,274.13,-14,66.64084767362937,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,103.0,103.0,107.0,107.0,42.23,42.23,575.0,58.0,0.0,25.0,0.0,274.13,274.13,,,,,,,100001111,000000111,212.75,-54.54,False
199,CSX,Industrials,9.8,45.7,1.5,0.8,4.8,4.2,13.3,20.4,12.0,-1.5,-10.4,9.8,65.1,-59.9,2.5,0.0,-40.43702181595514,153.7,194.0,194.0,204.0,204.0,92.61,92.61,274.71,274.71,4,21.175701459230986,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,194.0,194.0,204.0,204.0,92.61,92.61,104.0,0.0,0.0,-6.0,0.0,274.71,274.71,,,,,,,111111001,10-000000,47.655,-0.61,False
200,COP,Oil & Gas,10.5,32.8,-1.6,-1.6,-3.1,-8.7,0.5,5.1,-21.2,-23.4,11.5,10.5,179.6,-71.5,1.4,18.1,45.86460476610074,154.4,193.0,193.0,203.0,203.0,87.45,87.45,275.15,275.15,7,-3.0138155393175765,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,193.0,193.0,203.0,203.0,87.45,87.45,289.0,4.0,0.0,0.0,0.0,275.15,275.15,,,,,,,000110011,100011000,135.87,-15.1,False
201,MO,Tobacco,2.5,78.0,-3.1,-1.1,0.1,-1.8,5.1,6.2,26.8,31.5,39.8,2.5,23.0,-68.4,1.3,-9.7,-8.973931106299567,146.3,204.0,204.0,217.0,217.0,41.45,41.45,277.6,277.6,-2,5.260967632212299,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,204.0,204.0,217.0,217.0,41.45,41.45,199.0,0.0,0.0,0.0,0.0,277.6,277.6,,,,,,,010111111,000010101,74.555,-4.22,False
202,CFG,Banks - Regional,0.3,60.8,7.8,3.9,6.5,3.3,4.8,14.2,45.9,29.6,28.7,0.3,47.4,-71.4,1.6,-42.4,-28.6380548989112,144.1,208.0,208.0,221.0,221.0,47.98,47.98,277.88,277.88,-22,24.791017189678335,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,208.0,208.0,221.0,221.0,47.98,47.98,126.0,0.0,0.0,-4.0,0.0,277.88,277.88,,,,,,,111111111,100010001,68.79,-3.31,False
203,LII,HVAC Equipment,-22.9,18.3,2.4,1.7,1.3,-3.9,-3.1,-12.5,-28.2,-12.0,-19.3,-22.9,101.7,-50.5,1.7,0.0,169.3917043321896,120.9,246.0,246.0,264.0,264.0,64.67,64.67,278.62,278.62,-11,-64.00952386184665,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,246.0,246.0,264.0,264.0,64.67,64.67,343.0,10.0,0.0,0.0,0.0,278.62,278.62,,,,,,,110000000,1-00011-0,575.5,-10.16,False
204,WFC,Diversified Banks,-32.8,54.5,1.0,0.5,4.6,-1.9,-7.2,-8.5,10.2,16.1,23.3,-32.8,15.8,-90.0,1.2,0.0,-19.832195960513538,111.0,268.0,268.0,289.0,289.0,29.98,29.98,280.23,280.23,36,14.708681065960171,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,268.0,268.0,289.0,289.0,29.98,29.98,319.0,0.0,0.0,0.0,0.0,280.23,280.23,,,,,,,110001110,000001111,97.76,-15.71,False
205,FOX,Broadcasting & Cable TV,-3.3,50.7,5.4,2.4,5.3,6.5,-0.6,-0.7,22.9,16.5,0.6,-3.3,4.0,-76.2,1.4,0.0,-35.94990367038879,86.7,314.0,314.0,228.0,228.0,52.13,52.13,280.93,280.93,33,37.48341490604858,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,314.0,314.0,228.0,228.0,52.13,52.13,190.0,0.0,0.0,-6.0,0.0,280.93,280.93,,,,,,,111001110,----00011,68.175,-10.0,False
206,RF,Regional Banks,-18.9,30.6,2.6,1.2,4.8,1.5,1.6,3.4,6.8,-7.3,-2.8,-18.9,47.5,-51.4,1.4,0.0,-55.74267033814704,124.9,236.0,236.0,253.0,253.0,63.3,63.3,280.95,280.95,58,70.28067750460758,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,236.0,236.0,253.0,253.0,63.3,63.3,191.0,0.0,0.0,-6.0,0.0,280.95,280.95,,,,,,,111111000,100010001,31.53,-8.37,False
207,IRDM,Satellite Communications,27.7,45.2,3.7,5.4,15.6,48.6,102.1,103.4,42.9,-0.6,-16.9,27.7,235.3,-142.6,3.4,-171.8,-68.40690776126206,171.6,176.0,176.0,184.0,184.0,50.31,50.31,283.96,283.96,-10,1.6391789819016225,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,176.0,176.0,184.0,184.0,50.31,50.31,11.0,0.0,0.0,25.0,0.0,283.96,283.96,,,,,,,111111001,111110001,53.8299,-7.28,False
208,AME,Electronic Instruments & Controls,9.4,45.7,-0.6,-0.2,-0.1,-5.6,-2.6,1.2,-6.8,-8.9,-8.7,9.4,46.1,-21.9,2.0,14.6,8.76116524208233,153.3,195.0,195.0,205.0,205.0,83.7,83.7,284.65,284.65,-27,-3.8756795679173184,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,195.0,195.0,205.0,205.0,83.7,83.7,296.0,4.0,0.0,-2.0,0.0,284.65,284.65,,,,,,,000010001,111111000,243.18,-6.98,False
209,MSFT,Software,45.7,27.2,-9.1,-6.4,-10.2,-8.8,-15.2,-26.0,-40.0,-42.0,-37.4,45.7,201.5,-12.1,1.4,473.6,342.2748518024305,189.6,160.0,160.0,166.0,166.0,55.2,55.2,285.6,285.6,-93,143.72421773650663,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,160.0,160.0,166.0,166.0,55.2,55.2,486.0,40.0,0.0,25.0,0.0,285.6,285.6,,,,,,,000000001,111111010,553.72,-29.51,False
210,NI,"Electric, Gas and Multi-Utilities",-26.4,49.7,-0.1,-0.0,0.4,-5.3,-2.5,-2.0,10.8,12.5,3.6,-26.4,17.0,-68.5,1.3,0.0,-27.980142736208037,117.4,255.0,255.0,275.0,275.0,41.41,41.41,288.41,288.41,44,15.987556956299393,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,255.0,255.0,275.0,275.0,41.41,41.41,307.0,4.0,0.0,-2.0,0.0,288.41,288.41,,,,,,,010001110,000001101,48.98,-4.82,False
211,IVZ,Asset Management,-37.6,59.9,5.9,3.4,6.0,4.0,4.1,20.3,45.6,26.5,29.6,-37.6,8.3,-104.9,1.7,0.0,-57.78055550568478,106.3,275.0,275.0,297.0,297.0,57.43,57.43,289.28,289.28,-10,20.893753841021997,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,275.0,275.0,297.0,297.0,57.43,57.43,118.0,0.0,0.0,0.0,0.0,289.28,289.28,,,,,,,111111110,000010001,29.61,-4.46,False
212,HCA,Hospitals,34.9,29.8,2.2,1.7,-5.1,-19.7,-24.1,-23.0,-23.7,-22.2,-1.7,34.9,180.8,-26.7,1.3,340.1,184.66189403513195,178.7,169.0,169.0,175.0,175.0,54.89,54.89,290.64,290.64,34,-70.3539930415939,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,169.0,169.0,175.0,175.0,54.89,54.89,518.0,58.0,0.0,-2.0,0.0,290.64,290.64,,,,,,,100000001,111111010,556.52,-31.99,False
213,MELI,Internet Retail,92.6,18.4,0.1,0.1,-9.8,-13.6,-20.7,-33.9,-44.5,-44.1,-47.5,92.6,549.4,-11.6,1.4,1318.8,1073.6689486039259,236.4,126.0,126.0,130.0,130.0,63.18,63.18,291.98,291.98,-38,83.85456497881523,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,126.0,126.0,130.0,130.0,63.18,63.18,528.0,58.0,0.0,25.0,0.0,291.98,291.98,,,,,,,100000001,111100110,2428.0,-33.69,False
214,DDOG,Software-Infrastructure,75.3,54.9,0.0,0.0,25.7,59.4,59.4,56.4,56.1,48.6,,75.3,147.3,-87.1,2.4,-67.8,-21.5,157.6,189.0,189.0,140.0,140.0,61.46,61.46,292.31,292.31,-57,-6.982196722691574,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,189.0,189.0,140.0,140.0,61.46,61.46,22.0,0.0,11.0,25.0,0.0,292.31,292.31,,,,,,,0111111-1,----00001,278.705,-15.95,False
215,TRV,Property & Casualty Insurance,-14.7,47.6,0.6,0.2,2.6,-2.9,-2.7,-2.9,-0.6,1.4,3.6,-14.7,23.6,-48.7,1.4,0.0,-7.130779531673119,129.1,227.0,227.0,245.0,245.0,75.7,75.7,294.0,294.0,72,11.416832474015603,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,227.0,227.0,245.0,245.0,75.7,75.7,285.0,0.0,0.0,-4.0,0.0,294.0,294.0,,,,,,,110000110,000011100,313.12,-2.94,False
216,HIG,Insurance - Diversified,17.6,54.3,-5.8,-2.9,-1.6,-8.8,-10.5,-12.4,-8.2,0.8,19.0,17.6,77.8,-52.8,1.2,94.0,37.20908302352978,161.5,186.0,186.0,195.0,195.0,51.22,51.22,294.92,294.92,20,-11.256825826226809,STRONG_DOWN,UPPER_RANGE,NEUTRAL,S5_TRASH,,,,,186.0,186.0,195.0,195.0,51.22,51.22,418.0,22.0,0.0,25.0,0.0,294.92,294.92,,,,,,,000000111,000011110,144.5,-11.14,False
217,487230.KS,US AI Power Infrastructure,47.4,46.6,-33.3,-11.8,-6.4,0.1,11.8,18.6,,,,47.4,59.1,-7.9,1.6,38.8,11.110503456425802,67.4,363.0,363.0,164.0,164.0,19.5,19.5,295.8,295.8,0,0.0,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,363.0,363.0,164.0,164.0,19.5,19.5,133.0,0.0,47.0,25.0,0.0,295.8,295.8,,,,,,,00111---1,--------1,28315.0,-17.04,False
218,QCOM,Semiconductors,20.4,43.5,-9.1,-6.0,1.8,21.6,19.9,16.7,2.5,-9.8,-10.5,20.4,125.7,-59.8,1.8,-17.2,11.95564229894323,164.2,183.0,183.0,192.0,192.0,75.55,75.55,295.95,295.95,-98,2.604488534324851,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,183.0,183.0,192.0,192.0,75.55,75.55,73.0,0.0,0.0,25.0,0.0,295.95,295.95,,,,,,,011111001,111110000,259.92,-21.91,False
219,UAL,Industrials,-41.5,49.8,7.7,6.5,11.4,6.8,3.7,6.9,43.0,51.9,30.7,-41.5,37.9,-119.5,1.3,0.0,-56.59416786838562,102.3,284.0,284.0,305.0,305.0,34.22,34.22,296.07,296.07,-31,16.15688857923771,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,284.0,284.0,305.0,305.0,34.22,34.22,127.0,0.0,0.0,25.0,0.0,296.07,296.07,,,,,,,111111110,100000111,119.21,-5.54,False
220,NDAQ,Financial Exchanges,8.8,23.7,-1.9,-0.7,-5.6,-7.6,-11.0,-14.0,-5.6,-15.5,-11.6,8.8,76.6,-11.7,1.4,172.9,93.35395461919083,152.7,197.0,197.0,207.0,207.0,59.33,59.33,296.73,296.73,-34,-20.41485997396569,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,197.0,197.0,207.0,207.0,59.33,59.33,433.0,22.0,0.0,25.0,0.0,296.73,296.73,,,,,,,000000001,011110011,101.79,-14.79,False
221,DXCM,Healthcare,-55.7,9.5,1.2,3.2,11.8,6.6,5.4,-3.6,-46.2,-75.5,-93.5,-55.7,399.3,-102.9,2.0,0.0,149.47471054147096,88.1,311.0,311.0,337.0,337.0,89.96,89.96,297.61,297.61,6,-82.71581813929407,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,311.0,311.0,337.0,337.0,89.96,89.96,154.0,0.0,0.0,0.0,0.0,297.61,297.61,,,,,,,111100000,111110000,78.91,-4.64,False
222,XLI,Index,-9.6,41.8,3.2,0.5,1.6,-2.8,0.2,0.6,0.4,-0.8,-3.3,-9.6,12.5,-24.8,1.8,0.0,-15.24551190048791,134.3,220.0,220.0,236.0,236.0,81.83,81.83,297.68,297.68,20,29.98546582545312,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,220.0,220.0,236.0,236.0,81.83,81.83,247.0,0.0,0.0,0.0,0.0,297.68,297.68,,,,,,,110111000,100011000,179.31,-2.32,False
223,VRTX,Biotechnology,-22.0,24.3,-0.7,-0.4,3.4,-6.0,-7.2,-9.7,-31.3,-24.1,-33.2,-22.0,96.1,-59.6,1.8,0.0,91.72366790760587,121.9,243.0,243.0,261.0,261.0,89.73,89.73,298.18,298.18,45,-82.20392839487523,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,243.0,243.0,261.0,261.0,89.73,89.73,358.0,4.0,0.0,-6.0,0.0,298.18,298.18,,,,,,,010000000,110001100,507.92,-12.38,False
224,PLD,Industrial REITs,-23.5,21.5,2.3,1.8,5.2,1.0,3.4,9.5,-7.0,-26.7,-35.7,-23.5,112.7,-60.3,1.8,0.0,-94.84461374589819,120.3,248.0,248.0,267.0,267.0,76.58,76.58,301.03,301.03,57,96.41997478135406,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,248.0,248.0,267.0,267.0,76.58,76.58,159.0,0.0,0.0,-6.0,0.0,301.03,301.03,,,,,,,111110000,1111-1000,148.455,-0.85,False
225,XRP-USD,Cryptocurrency,30.1,9.3,1.0,4.4,-14.1,-20.2,-30.8,-49.6,-5.9,4.8,46.2,30.1,898.4,-75.3,1.5,2987.0,2154.016390346524,139.8,215.0,215.0,179.0,179.0,38.93,38.93,301.88,301.88,-7,268.62670719173843,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,215.0,215.0,179.0,179.0,38.93,38.93,566.0,58.0,0.0,25.0,0.0,301.88,301.88,,,,,,,100000111,--0110111,3.0931,-63.07,False
226,CRH,Building Materials,52.4,50.9,-0.4,-0.3,-5.3,-11.1,-15.8,-15.8,-6.3,27.4,46.0,52.4,147.4,-45.2,1.2,189.3,76.68463983459966,196.3,153.0,153.0,158.0,158.0,44.22,44.22,302.87,302.87,-33,-2.187846599056158,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,153.0,153.0,158.0,158.0,44.22,44.22,460.0,58.0,0.0,25.0,0.0,302.87,302.87,,,,,,,000000111,00010111-,131.55,-20.31,False
227,XOM,Integrated Oil & Gas,14.0,55.3,-3.3,-2.2,-2.8,-9.6,-1.2,9.9,1.0,10.9,44.9,14.0,94.8,-84.9,1.5,-2.1,-3.5247907804955134,157.9,188.0,188.0,197.0,197.0,39.19,39.19,304.34,304.34,-23,0.11601438457432822,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,188.0,188.0,197.0,197.0,39.19,39.19,271.0,4.0,0.0,25.0,0.0,304.34,304.34,,,,,,,000011111,000011101,176.395,-16.89,False
228,^TNX,Index,-28.7,33.9,-1.5,-1.6,1.0,-0.5,-0.6,-5.3,-29.8,-13.0,38.5,-28.7,128.3,-108.5,1.3,0.0,26.081765054618213,115.2,259.0,259.0,280.0,280.0,84.22,84.22,304.42,304.42,13,-6.183550742868864,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,259.0,259.0,280.0,280.0,84.22,84.22,275.0,0.0,0.0,0.0,0.0,304.42,304.42,,,,,,,010000010,100011100,4.687,-4.78,False
229,WM,Waste Management,-16.6,18.2,-0.9,-0.8,0.8,-7.4,-6.4,-10.0,-20.4,-24.8,-25.9,-16.6,60.4,-33.4,1.8,0.0,67.09827318413888,127.2,232.0,232.0,250.0,250.0,89.49,89.49,304.99,304.99,46,-1219.5817268158614,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,232.0,232.0,250.0,250.0,89.49,89.49,374.0,4.0,0.0,0.0,0.0,304.99,304.99,,,,,,,010000000,110011-00,248.12,-11.82,False
230,GD,Aerospace & Defense,-25.8,48.0,8.6,3.6,5.0,-1.1,-1.0,0.1,2.0,1.9,6.7,-25.8,19.3,-66.9,1.4,0.0,-30.951279368610532,118.0,254.0,254.0,273.0,273.0,77.08,77.08,305.33,305.33,72,45.75965501466712,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,254.0,254.0,273.0,273.0,77.08,77.08,233.0,0.0,0.0,-6.0,0.0,305.33,305.33,,,,,,,110011110,000011000,369.7,-2.93,False
231,ETH-USD,Cryptocurrency,101.3,10.4,1.3,7.0,-21.3,-24.7,-33.2,-48.2,-68.3,-83.9,41.8,101.3,1484.0,-71.9,1.7,3430.4,3518.761106521564,211.0,140.0,140.0,127.0,127.0,72.35,72.35,305.7,305.7,-15,568.7851613400608,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,140.0,140.0,127.0,127.0,72.35,72.35,573.0,58.0,0.0,25.0,0.0,305.7,305.7,,,,,,,100000011,--1110010,4755.2202,-64.68,False
232,TDY,Aerospace & Defense,3.0,24.3,6.0,3.5,0.1,-6.9,-0.2,0.2,-2.7,-18.1,-32.6,3.0,109.5,-31.1,1.7,23.6,-3.654732505251718,146.8,203.0,203.0,216.0,216.0,94.87,94.87,306.07,306.07,3,1.901410014305327,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,203.0,203.0,216.0,216.0,94.87,94.87,295.0,4.0,0.0,-2.0,0.0,306.07,306.07,,,,,,,110010001,111000000,693.38,-10.05,False
233,ACGL,Insurance - Diversified,-12.6,23.4,-0.2,-0.1,0.1,-8.4,-9.9,-12.6,-32.6,-16.5,-6.3,-12.6,110.1,-49.5,1.4,0.0,151.4345153006812,131.3,224.0,224.0,241.0,241.0,89.22,89.22,306.12,306.12,70,-133.41707092686994,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,224.0,224.0,241.0,241.0,89.22,89.22,410.0,14.0,0.0,-2.0,0.0,306.12,306.12,,,,,,,010000000,010011100,103.39,-11.86,False
234,FANG,Oil & Gas E&P,-2.3,52.0,-0.7,-0.6,-5.5,-5.0,3.6,11.1,-13.0,-7.1,50.8,-2.3,98.2,-109.7,1.3,0.0,8.458882073632196,141.6,211.0,211.0,225.0,225.0,84.7,84.7,306.55,306.55,-9,-0.3675174737980278,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,211.0,211.0,225.0,225.0,84.7,84.7,222.0,0.0,0.0,25.0,0.0,306.55,306.55,,,,,,,000110010,000011100,214.51,-10.68,False
235,Q,Technology,43.1,100.0,6.1,,43.7,45.6,,,,,,43.1,46.3,-16.0,1.7,5.3,5.3,43.4,435.0,435.0,171.0,171.0,17.5,17.5,306.8,306.8,-16,0.0,,,,,,,,,435.0,435.0,171.0,171.0,17.5,17.5,55.0,0.0,71.0,0.0,0.0,306.8,306.8,30291382614.05,30.291,316.0,other,equity,data_raw,-11-----1,--------1,171.52,-13.06,False
236,MTB,Financials,-41.1,31.0,4.6,2.4,7.0,2.6,3.9,5.0,10.8,0.5,-5.8,-41.1,29.4,-72.2,1.5,0.0,-87.31100269064343,102.8,283.0,283.0,304.0,304.0,66.86,66.86,306.96,306.96,63,145.8236028824516,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,283.0,283.0,304.0,304.0,66.86,66.86,161.0,0.0,0.0,-6.0,0.0,306.96,306.96,,,,,,,111111100,000000001,239.0,-4.68,False
237,NXPI,Semiconductors,4.0,58.6,4.2,2.2,0.0,17.0,24.3,24.9,4.1,-3.0,4.6,4.0,56.6,-69.4,1.9,-58.7,-10.657789190167385,147.9,202.0,202.0,215.0,215.0,67.05,67.05,309.15,309.15,-84,-3.2732405254535886,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,202.0,202.0,215.0,215.0,67.05,67.05,68.0,0.0,0.0,25.0,0.0,309.15,309.15,,,,,,,101111011,001111000,339.95,-11.0,False
238,WST,Healthcare,-31.0,16.0,3.1,5.0,7.3,13.8,16.5,17.9,-23.8,-50.0,-58.6,-31.0,240.6,-82.2,1.5,0.0,-73.53824143879145,112.8,264.0,264.0,284.0,284.0,86.16,86.16,309.66,309.66,11,31.77784438116136,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,264.0,264.0,284.0,284.0,86.16,86.16,82.0,0.0,0.0,0.0,0.0,309.66,309.66,,,,,,,111110000,111110000,336.82,-1.92,False
239,UNP,Railroads,-25.0,31.6,-2.8,-1.5,2.3,-0.2,5.0,7.2,-8.2,-20.5,-30.4,-25.0,54.8,-61.2,2.1,0.0,-41.26080688030194,118.9,252.0,252.0,271.0,271.0,82.89,82.89,310.29,310.29,21,23.796301440192224,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,252.0,252.0,271.0,271.0,82.89,82.89,176.0,0.0,0.0,0.0,0.0,310.29,310.29,,,,,,,010110000,111011000,279.68,-4.08,False
240,MCHP,Semiconductors,-22.6,49.2,6.4,5.2,1.4,13.7,26.0,29.4,1.7,-15.5,-21.9,-22.6,64.3,-105.7,1.9,0.0,-47.01518975420626,121.3,244.0,244.0,262.0,262.0,78.07,78.07,310.62,310.62,-64,-4.708586465474525,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,244.0,244.0,262.0,262.0,78.07,78.07,65.0,0.0,0.0,25.0,0.0,310.62,310.62,,,,,,,111111000,001111000,105.91,-12.25,False
241,DAL,Industrials,-48.9,45.8,4.9,3.0,9.7,11.2,13.0,24.0,31.2,34.3,13.0,-48.9,13.2,-100.5,1.6,0.0,-83.60420655121665,95.0,298.0,298.0,323.0,323.0,45.67,45.67,311.72,311.72,-43,32.255917622651694,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,298.0,298.0,323.0,323.0,45.67,45.67,81.0,0.0,0.0,25.0,0.0,311.72,311.72,,,,,,,111111110,100000101,83.83,-2.39,False
242,UNH,Managed Healthcare,-65.9,19.5,1.1,1.5,8.5,21.1,22.1,20.5,-36.0,-59.4,-66.8,-65.9,128.7,-112.7,1.7,0.0,-12.016711227540583,77.9,336.0,336.0,364.0,364.0,72.6,72.6,314.25,314.25,31,-5.688423360433835,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,336.0,336.0,364.0,364.0,72.6,72.6,63.0,0.0,0.0,0.0,0.0,314.25,314.25,,,,,,,111110000,111111000,415.965,-2.5,False
